Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
84,1.0,0.0014145416915416716,2.735031500863013e-21,5.711653458094188e-18,35.11918724264011,0.9370642511248588
85,1.0,0.0014082769872620702,2.0536841253453373e-22,5.5822887477754215e-22,34.869573978574465,0.9357427486777306
86,1.0,0.00143559034075588,1.136084875502401e-21,5.1404323897004434e-21,33.90107983960608,0.937882854282856
87,1.0,0.0014089802112430335,3.874751853744176e-21,6.044043131542783e-21,35.03621868154967,0.9369563440680504
88,1.0,0.0014300826927646994,1.0148261649995564e-21,2.407524422923399e-21,35.339779253276824,0.9377893411517143
89,1.0,0.0014283346394076944,2.507499323328252e-21,5.555394938491624e-19,32.106125966125724,0.9345794085264206
90,1.0,0.0014051849329844118,6.009445781071075e-22,1.2909995136762039e-20,32.762031343853614,0.9327057421803474
91,1.0,0.00143313720356673,1.0016450027859769e-21,7.36033077841365e-21,34.88707700440402,0.938020122051239
92,1.0,0.0014203018536791206,4.6667114229749014e-21,4.1072947939030575e-19,34.480919365461425,0.9308765217661857
93,1.0,0.0013707153666764498,1.656944523897786e-21,1.9088419801434706e-20,35.395716391026845,0.9387399799227715
94,1.0,0.0013899284899234771,2.645407441194658e-22,3.57655322433427e-22,33.55522558841554,0.9383399227261543
95,1.0,0.0013616019878536464,1.0049461974400846e-21,4.358950214639564e-22,35.30608358417175,0.9401287095546722
96,1.0,0.00134975207131356,2.83459067552452e-21,1.9241738598162593e-20,35.6864509976879,0.9403655924797059
97,1.0,0.0013228593952953815,1.4653497426679717e-21,1.6761142414111947e-21,34.91888645605486,0.9397014992833137
98,1.0,0.0014062361503019928,1.4025394303283195e-21,2.6877228770569195e-21,31.539776347438423,0.9325503569245338
99,1.0,0.0013646891191601753,1.1401886913708215e-21,1.1394501219216302e-21,33.728142297008226,0.9372630134224892
100,1.0,0.001356692787259817,6.294099550594769e-21,4.610887060547409e-21,35.51226207375737,0.9399226770997048
